1.233880185600313650e+00,-6.539391810723202969e-01,3.564317522115885706e-01,-1.288212212945235802e+00,-6.928905722954674662e-01,8.513009226699010945e-01,-8.512998846259134389e-01,7.452933793452317657e-01
-8.448850534430227821e-01,8.170266493001152597e-01,1.286991250336801063e+00,1.283638291823949285e+00,-6.928905722954674662e-01,2.196644923460210563e+00,-3.439199468301074591e-01,-5.310229176752926383e-01
-5.479185907225461172e-01,2.223808880857264247e-01,4.598272520032788413e-01,1.032726047456224094e+00,8.873964856487817077e-01,1.435129451314751892e+00,2.271502827760178533e+00,-1.906719051364861306e-01
-1.141851516163499447e+00,-6.539391810723202969e-01,4.624525283651772373e-02,3.427173754449791554e-01,-2.587457761569375014e-01,-1.513611156549531100e-01,3.778884170579737689e-01,-1.041549436483502289e+00
-8.448850534430227821e-01,-1.279882087613782193e+00,2.530362524198982999e-01,-5.982035409339910847e-01,-1.719168169292314696e-01,-2.528965119410143680e-01,1.664801096430547078e-01,-9.564616833488007730e-01
-8.448850534430227821e-01,-1.154693506305489725e+00,-2.639412465385531092e-01,1.545331921691851240e-01,3.056424588231515527e-01,6.228462810262629379e-01,-2.646536288880635673e-03,-4.459351645405910114e-01
6.399472601593604315e-01,2.287992479672550594e+00,4.598272520032788413e-01,-1.288212212945235802e+00,-6.928905722954674662e-01,-1.077871606765261170e+00,-1.035527123944628869e+00,2.191785182635159313e+00
6.399472601593604315e-01,6.589516145036093675e-02,1.496407526282080014e-01,1.534550536191674697e+00,1.304175489941770349e+00,2.040127713462610293e-01,7.886245571783881969e-01,6.459135426761875021e-02
-2.509521280020695078e-01,-1.342476378267928316e+00,-9.877097450803851153e-01,7.190857419965672737e-01,7.120426890834531675e-02,-1.259772665834379135e-01,-6.761330013392661265e-01,-6.161106708099942653e-01
-2.509521280020695078e-01,-4.661563091098817058e-01,1.496407526282080014e-01,-1.288212212945235802e+00,-6.928905722954674662e-01,-7.859573424428353272e-01,-7.999578671108616978e-01,-5.310229176752926383e-01
2.718712499202696975e+00,2.536780334127994863e-01,-3.572597239872642216e+00,5.936296198127045676e-01,-6.928905722954674662e-01,1.003604017098992163e+00,2.933250940920060224e-01,9.154688856146350195e-01
4.601433471840714329e-02,2.536780334127994863e-01,8.734092511700399797e-01,-3.365099110660892817e-02,1.651491326852594366e+00,3.943916393826256694e-01,-7.274750188543179785e-01,-8.713739302140991461e-01
-2.509521280020695078e-01,-1.874527848828170917e+00,6.666182515866594382e-01,4.681734976288418615e-01,-6.928905722954674662e-01,3.055481676323217877e-01,-6.912335947260461744e-01,1.085644391884038162e+00
-5.479185907225461172e-01,-1.248584942286709021e+00,1.496407526282080014e-01,-3.472912965662656726e-01,-3.299048216490187840e-02,-2.402045874052565200e-01,2.268824831901745387e-01,-7.011984239446958922e-01
-1.141851516163499447e+00,-5.913448904181740629e-01,3.047340023157434352e-01,1.545331921691851240e-01,-6.928905722954674662e-01,-4.060473872668307393e+00,3.023854501240743065e-01,-1.041549436483502289e+00
-2.509521280020695078e-01,-6.852363263993933584e-01,-7.809187454970044628e-01,-9.637905219854027428e-02,5.383847706280412565e-02,-8.113411915143504682e-01,-9.600241570107291844e-01,-7.862861770793975191e-01
-1.141851516163499447e+00,-4.348591637828085887e-01,-3.673367463302433800e-01,5.936296198127045676e-01,-5.035627401044307644e-02,5.847705074189903929e-01,8.611074054349320273e-01,-7.011984239446958922e-01
-2.509521280020695078e-01,1.536860991822796452e+00,-2.639412465385531092e-01,1.032726047456224094e+00,1.260761010327917431e+00,3.182400921680796357e-01,-3.499601841848192785e-01,-2.757596582711877575e-01
2.124779573761743645e+00,-1.123396360978416775e+00,2.530362524198982999e-01,-1.288212212945235802e+00,-6.928905722954674662e-01,-2.402045874052565200e-01,-5.190868301167548271e-01,1.496791074023203771e-01
-1.141851516163499447e+00,-5.913448904181740629e-01,4.598272520032788413e-01,1.220910230732018098e+00,8.857006075388652866e-02,3.182400921680796357e-01,-7.063341881128260002e-01,-7.862861770793975191e-01
3.429807974388837666e-01,-7.478306170535395925e-01,3.564317522115885706e-01,4.054454365369105084e-01,-6.928905722954674662e-01,4.578512620614139106e-01,-2.835175732829878226e-01,1.596170910692247924e+00
-5.479185907225461172e-01,1.910837427586533077e-01,-5.741277459136239214e-01,2.172612532611164771e-01,1.694905806466447507e+00,-5.448107762634402107e-01,3.407067450446030765e+00,-7.011984239446958922e-01
9.369137228798370964e-01,3.788666147210918989e-01,7.700137513783497090e-01,-1.288212212945235802e+00,-6.928905722954674662e-01,1.041679790706265818e+00,6.768801661162165972e-01,3.198546136717236310e-01
-5.479185907225461172e-01,-8.417220530347588880e-01,3.564317522115885706e-01,-1.591071132904716134e-01,-1.198194413926078755e-01,-4.982571936889186592e-02,5.349345882804853458e-01,-8.713739302140991461e-01
-2.509521280020695078e-01,-1.185990651632562898e+00,-5.741277459136239214e-01,6.563576809046358651e-01,-5.365984456855966700e-01,2.928562430965639951e-01,-4.103625577319391371e-01,-7.011984239446958922e-01
-1.141851516163499447e+00,6.589516145036093675e-02,9.768047509617302504e-01,1.032726047456224094e+00,-6.928905722954674662e-01,4.070835639183835175e-01,-8.301590538844215716e-01,-3.608474114058893845e-01
9.369137228798370964e-01,2.068912462383039053e+00,-5.715024695517255393e-02,1.158182169640086689e+00,1.946709788226794746e+00,7.243816773123246122e-01,-6.580122892751302244e-01,6.602056262105301387e-01
2.718712499202696975e+00,9.735123759354806783e-01,1.080200250753420521e+00,7.818138030884985712e-01,-4.410865905351201155e-01,-6.590380970852588449e-01,7.825843198236762666e-01,8.303811324799333926e-01
-5.479185907225461172e-01,2.536780334127994863e-01,2.530362524198982999e-01,3.427173754449791554e-01,1.087103091872505534e+00,1.532450732032306362e-01,3.597677049938378113e-01,-7.011984239446958922e-01
-8.448850534430227821e-01,-4.661563091098817058e-01,3.564317522115885706e-01,-1.288212212945235802e+00,-6.928905722954674662e-01,6.989978282408089161e-01,-8.301590538844215716e-01,-6.161106708099942653e-01
-2.509521280020695078e-01,-3.096705824745162317e-01,-5.741277459136239214e-01,6.563576809046358651e-01,-3.108431516935610817e-01,-3.163561346198025537e-01,-1.264714020604762734e-01,-9.564616833488007730e-01
-1.141851516163499447e+00,-3.096705824745162317e-01,-2.122434966427079739e-01,-1.288212212945235802e+00,-6.928905722954674662e-01,-9.382604368719269505e-01,5.681558937314011848e-01,-1.906719051364861306e-01
2.124779573761743645e+00,6.918380679918229026e-01,1.286991250336801063e+00,7.818138030884985712e-01,5.748122324290401153e-01,5.847705074189903929e-01,-6.580122892751302244e-01,1.511083157557546297e+00
-1.141851516163499447e+00,9.719230677743402602e-02,-6.775232457053141921e-01,-4.727474187501283787e-01,2.188134995954455209e-01,-1.293634323873141145e+00,-6.002879115864447057e-02,-1.041549436483502289e+00
-1.141851516163499447e+00,1.380375265187431033e+00,1.080200250753420521e+00,7.818138030884985712e-01,5.211478655188541254e+00,2.577402659532940010e+00,-1.355317580925440857e-01,-8.713739302140991461e-01
1.233880185600313650e+00,-4.035620184557355272e-01,4.624525283651772373e-02,-1.288212212945235802e+00,-6.928905722954674662e-01,-1.894368892622261269e-01,1.459090903551417684e+00,-2.049639886708287326e-02
4.601433471840714329e-02,5.040551960293843115e-01,7.700137513783497090e-01,-1.288212212945235802e+00,-6.928905722954674662e-01,-1.005934175119227170e-01,-6.640525266298421547e-01,-2.757596582711877575e-01
1.827813111041266758e+00,1.818535299766454338e+00,4.624525283651772373e-02,-1.288212212945235802e+00,-6.928905722954674662e-01,3.943916393826256694e-01,-8.210986978523535651e-01,3.198546136717236310e-01
-2.509521280020695078e-01,1.568158137149869624e+00,1.496407526282080014e-01,7.818138030884985712e-01,4.793003772785635053e-01,1.659369977389875406e-01,-8.241188165297095303e-01,-7.862861770793975191e-01
9.369137228798370964e-01,-1.185990651632562898e+00,4.598272520032788413e-01,3.427173754449791554e-01,-7.640496177875487349e-02,-3.417399836913177502e-01,8.913085922084919011e-01,2.347668605370220041e-01
-8.448850534430227821e-01,-6.226420357452472354e-01,-9.877097450803851153e-01,-3.472912965662656726e-01,-3.803063190757258738e-01,-9.890281350149577877e-01,1.634599909656987149e-01,-6.161106708099942653e-01
-1.141851516163499447e+00,-2.799627453085835535e-02,2.530362524198982999e-01,-1.591071132904716134e-01,-1.458681291609196795e-01,-1.894368892622261269e-01,-5.643886102770946378e-01,-6.161106708099942653e-01
1.530846648320790315e+00,-9.982077796701243066e-01,-3.673367463302433800e-01,-1.288212212945235802e+00,-6.928905722954674662e-01,-1.204790852122837652e+00,-9.962655811390010996e-01,-2.049639886708287326e-02
-5.479185907225461172e-01,2.536780334127994863e-01,-3.572597239872642216e+00,-1.288212212945235802e+00,-6.928905722954674662e-01,8.259170735983853984e-01,-5.070063554073308554e-01,6.602056262105301387e-01
-1.141851516163499447e+00,-5.929341985793145503e-02,-3.572597239872642216e+00,-1.288212212945235802e+00,-6.928905722954674662e-01,5.170967691716892717e-02,-9.992856998163570648e-01,-7.862861770793975191e-01
4.601433471840714329e-02,-3.722648731286624102e-01,-2.639412465385531092e-01,1.471822475099743510e+00,1.667161240588219129e-01,3.563158657753522363e-01,1.308084969683618315e+00,-6.161106708099942653e-01
-1.141851516163499447e+00,1.910837427586533077e-01,5.632227517949691675e-01,1.032726047456224094e+00,1.130517571486358452e+00,5.466947338117168487e-01,1.003052983270663612e+00,-8.713739302140991461e-01
6.399472601593604315e-01,-4.974534544369548228e-01,4.624525283651772373e-02,7.190857419965672737e-01,-1.024536495470666775e-01,-1.513611156549531100e-01,-1.056667954686120625e+00,3.198546136717236310e-01
3.429807974388837666e-01,-1.373773523595001489e+00,6.666182515866594382e-01,1.283638291823949285e+00,-3.282089435391022936e-01,4.832351111329286630e-01,-9.539839196560171430e-01,1.496791074023203771e-01
-8.448850534430227821e-01,-8.104249077076857155e-01,-4.707322461219336507e-01,-1.591071132904716134e-01,-1.892826087747726815e-01,-1.027103908622230888e+00,-6.398915772109943223e-01,-9.564616833488007730e-01
3.429807974388837666e-01,-4.974534544369548228e-01,1.496407526282080014e-01,5.309015587207731590e-01,2.129050602604977360e+00,6.228462810262629379e-01,-9.449235636239492475e-01,-4.459351645405910114e-01
-1.141851516163499447e+00,4.414609053752380774e-01,-5.715024695517255393e-02,1.346366352915880693e+00,1.477833408397182469e+00,1.308210205957175631e+00,-3.227791160886155364e-01,-7.862861770793975191e-01
4.601433471840714329e-02,3.162723240669457203e-01,-5.715024695517255393e-02,2.907706998532241793e-02,7.484701508844521234e-01,1.405531486674727881e-01,-9.419034449465932823e-01,-4.459351645405910114e-01
-8.448850534430227821e-01,-5.600477450911010013e-01,-2.021664742997288045e+00,1.095454108548155281e+00,2.778978929449232166e-02,1.435129451314751892e+00,-8.724407153674054172e-01,-2.049639886708287326e-02
-5.479185907225461172e-01,-1.217287796959636070e+00,-8.843142452886948446e-01,9.180513107725377098e-02,3.056424588231515527e-01,-4.432753799773790360e-01,3.706059199504273760e+00,-7.011984239446958922e-01
-2.509521280020695078e-01,2.223808880857264247e-01,4.598272520032788413e-01,-1.288212212945235802e+00,-6.928905722954674662e-01,-1.382477795623444417e+00,-6.157306277921463789e-01,1.851434170096352805e+00
-8.448850534430227821e-01,3.459801612328783360e-02,-2.639412465385531092e-01,7.190857419965672737e-01,6.616411916567461748e-01,3.943916393826256694e-01,6.647996914067929586e-01,-2.757596582711877575e-01
-1.141851516163499447e+00,5.353523413564573730e-01,-3.572597239872642216e+00,-1.288212212945235802e+00,-6.928905722954674662e-01,5.466947338117168487e-01,1.392648292649585784e+00,-7.011984239446958922e-01
-1.141851516163499447e+00,1.284894521045071292e-01,-5.715024695517255393e-02,-1.288212212945235802e+00,-6.928905722954674662e-01,-9.255685123361695466e-01,-8.029779857882176630e-01,-1.041549436483502289e+00
-1.141851516163499447e+00,-6.226420357452472354e-01,-2.122434966427079739e-01,4.681734976288418615e-01,-6.928905722954674662e-01,-9.382604368719269505e-01,-7.093543067901820764e-01,-9.564616833488007730e-01
1.233880185600313650e+00,3.788666147210918989e-01,1.496407526282080014e-01,-1.288212212945235802e+00,-6.928905722954674662e-01,1.151692995959571475e-01,-6.096903904374343375e-01,4.900301199411268849e-01
-5.479185907225461172e-01,-3.096705824745162317e-01,-4.707322461219336507e-01,-1.288212212945235802e+00,-6.928905722954674662e-01,-7.351896442998049341e-01,-3.892217269904473254e-01,-8.713739302140991461e-01
4.601433471840714329e-02,-8.104249077076857155e-01,-4.707322461219336507e-01,7.190857419965672737e-01,-6.928905722954674662e-01,4.324674129898982700e-01,-5.674087289544506030e-01,-4.459351645405910114e-01
3.429807974388837666e-01,-1.218877105120776405e-01,1.183595750545110903e+00,-1.288212212945235802e+00,-6.928905722954674662e-01,2.674723940250492427e-01,-4.073424390545831164e-01,4.049423668064252579e-01
-1.141851516163499447e+00,1.380375265187431033e+00,3.564317522115885706e-01,1.409094414007812102e+00,1.521247888011035387e+00,2.018957979959603577e+00,-6.429116958883502875e-01,-6.161106708099942653e-01
-8.448850534430227821e-01,-3.722648731286624102e-01,-1.608082743830526740e+00,-1.591071132904716134e-01,3.490569384370045269e-01,-1.128639304908291674e+00,-1.959341316396639165e-01,-6.161106708099942653e-01
1.233880185600313650e+00,-3.409677278015892932e-01,3.564317522115885706e-01,-1.288212212945235802e+00,-6.928905722954674662e-01,-5.321188517276824737e-01,-7.093543067901820764e-01,2.106697429500457908e+00
-1.141851516163499447e+00,-4.661563091098817058e-01,4.624525283651772373e-02,1.032726047456224094e+00,5.921780242745813272e-01,9.401443944202040326e-01,4.020493664768216568e-01,-9.564616833488007730e-01
-8.448850534430227821e-01,-8.104249077076857155e-01,6.666182515866594382e-01,2.799893143530478024e-01,8.700306938032404958e-01,3.816997148468678769e-01,-7.214347814996059371e-01,8.303811324799333926e-01
-8.448850534430227821e-01,-3.783653713779629779e+00,2.530362524198982999e-01,-3.365099110660892817e-02,-4.931839660717436957e-01,-5.448107762634402107e-01,-5.221069487941107923e-01,-1.041549436483502289e+00
1.233880185600313650e+00,6.918380679918229026e-01,-1.605457467468628385e-01,-1.288212212945235802e+00,-6.928905722954674662e-01,3.690077903111100288e-01,-1.035527123944628869e+00,6.602056262105301387e-01
-5.479185907225461172e-01,-6.226420357452472354e-01,-5.741277459136239214e-01,-2.218351743824029665e-01,1.608076847238741447e+00,-9.890281350149577877e-01,4.292304345730256210e-01,-8.713739302140991461e-01
1.827813111041266758e+00,-1.844820011662238468e-01,1.493782249920181604e+00,-1.288212212945235802e+00,-6.928905722954674662e-01,-1.014411984086472929e+00,1.661438854934269127e+00,6.459135426761875021e-02
9.369137228798370964e-01,6.605409226647497301e-01,-4.707322461219336507e-01,7.818138030884985712e-01,9.568596530309465553e-01,-4.051996063701059914e-01,6.496990980200129107e-01,2.361960688904562566e+00
4.601433471840714329e-02,-1.531848558391507298e-01,1.496407526282080014e-01,-5.354754798420596762e-01,6.252137298557472467e-02,-1.255558550265868156e+00,-2.680748570772873221e-02,3.198546136717236310e-01
-8.448850534430227821e-01,1.597865974315802184e-01,-4.707322461219336507e-01,-1.288212212945235802e+00,-6.928905722954674662e-01,-2.402045874052565200e-01,-3.711010149263113678e-01,1.170732145018739789e+00
-2.509521280020695078e-01,-1.342476378267928316e+00,4.624525283651772373e-02,-1.288212212945235802e+00,-6.928905722954674662e-01,6.440160145292675442e-02,-6.096903904374343375e-01,4.900301199411268849e-01
-8.448850534430227821e-01,-6.852363263993933584e-01,-5.741277459136239214e-01,-6.609316020259223823e-01,-6.928905722954674662e-01,-8.367250405858661644e-01,2.389629578995984827e-01,-1.041549436483502289e+00
-8.448850534430227821e-01,6.918380679918229026e-01,7.700137513783497090e-01,1.545331921691851240e-01,1.998807163763418382e+00,1.320902130492933368e+00,1.824525263511492135e+00,-9.564616833488007730e-01
-8.448850534430227821e-01,2.223808880857264247e-01,9.768047509617302504e-01,1.158182169640086689e+00,2.622279792092985229e-01,5.720785828832325448e-01,1.767143008641728574e+00,3.198546136717236310e-01
6.399472601593604315e-01,-1.123396360978416775e+00,4.598272520032788413e-01,-1.288212212945235802e+00,-6.928905722954674662e-01,-1.005934175119227170e-01,-2.714370985735636843e-01,7.452933793452317657e-01
-2.509521280020695078e-01,-1.060802070324270430e+00,-4.707322461219336507e-01,-1.591071132904716134e-01,-6.928905722954674662e-01,-1.293634323873141145e+00,-8.418974057749240014e-02,-1.041549436483502289e+00
2.421746036482220088e+00,-4.661563091098817058e-01,5.632227517949691675e-01,-1.288212212945235802e+00,-6.928905722954674662e-01,-1.065179682229503433e+00,-1.011366174525780925e+00,9.154688856146350195e-01
-5.479185907225461172e-01,-6.539391810723202969e-01,-2.639412465385531092e-01,1.545331921691851240e-01,-6.928905722954674662e-01,-2.909722855482873571e-01,-3.137187600565475853e-01,-1.041549436483502289e+00
1.530846648320790315e+00,9.719230677743402602e-02,4.624525283651772373e-02,7.818138030884985712e-01,2.797633588658313464e+00,4.324674129898982700e-01,-5.734489663091626444e-01,6.459135426761875021e-02
-1.141851516163499447e+00,-8.104249077076857155e-01,-2.639412465385531092e-01,1.158182169640086689e+00,2.188134995954455209e-01,1.600124470279601807e+00,-3.197589974112595712e-01,-9.564616833488007730e-01
-8.448850534430227821e-01,-1.311179232940855366e+00,3.047340023157434352e-01,5.936296198127045676e-01,-6.928905722954674662e-01,9.419787741385332244e-04,-2.291554370905798110e-01,-9.564616833488007730e-01
6.399472601593604315e-01,-4.348591637828085887e-01,9.768047509617302504e-01,-1.288212212945235802e+00,-6.928905722954674662e-01,6.101543564905050898e-01,7.705038451142522948e-01,-1.906719051364861306e-01
4.601433471840714329e-02,-9.669106343430512451e-01,-3.572597239872642216e+00,-1.288212212945235802e+00,-6.928905722954674662e-01,-5.067350026561672216e-01,4.171499598636016493e-01,-1.906719051364861306e-01
-5.479185907225461172e-01,-1.123396360978416775e+00,-2.122434966427079739e-01,-1.288212212945235802e+00,-6.928905722954674662e-01,9.655282434917197287e-01,1.383587936617518110e+00,-5.310229176752926383e-01
9.369137228798370964e-01,1.223889538552065392e+00,-7.809187454970044628e-01,7.190857419965672737e-01,8.266162141893875770e-01,-1.894368892622261269e-01,3.507073489617698048e-01,4.900301199411268849e-01
6.399472601593604315e-01,1.286483829206211738e+00,-3.673367463302433800e-01,-1.288212212945235802e+00,-6.928905722954674662e-01,-9.763362104791999396e-01,-8.875413087541853541e-01,1.425995404422844670e+00
9.369137228798370964e-01,-1.248584942286709021e+00,4.598272520032788413e-01,1.220910230732018098e+00,-2.761115680024786578e-01,1.866654885530512509e+00,-6.368714585336382461e-01,7.452933793452317657e-01
-8.448850534430227821e-01,-4.348591637828085887e-01,1.496407526282080014e-01,5.936296198127045676e-01,1.910689337172172264e-02,-1.513611156549531100e-01,1.054395000785715020e+00,-7.862861770793975191e-01
-8.448850534430227821e-01,-4.348591637828085887e-01,-5.715024695517255393e-02,-9.637905219854027428e-02,-6.928905722954674662e-01,-6.971138706925319450e-01,-9.268028515598132344e-01,-7.862861770793975191e-01
4.601433471840714329e-02,7.231352133188959641e-01,6.666182515866594382e-01,7.190857419965672737e-01,-6.928905722954674662e-01,8.259170735983853984e-01,2.480233139316661284e-01,3.198546136717236310e-01
9.369137228798370964e-01,-2.157791464932969361e-01,3.564317522115885706e-01,-2.218351743824029665e-01,2.622279792092985229e-01,-1.039795833157988181e+00,-1.774712967566059035e-02,-1.906719051364861306e-01
-1.141851516163499447e+00,4.101637600481650159e-01,-5.741277459136239214e-01,-3.365099110660892817e-02,1.833832141230776980e+00,-7.098057952282896821e-01,-3.620406588942432502e-01,-1.041549436483502289e+00
-5.479185907225461172e-01,1.910837427586533077e-01,-1.194500744663765657e+00,2.907706998532241793e-02,2.215879561832683642e+00,3.055481676323217877e-01,-8.935815461088973954e-01,-9.564616833488007730e-01
-1.141851516163499447e+00,1.849832445093527511e+00,1.080200250753420521e+00,3.427173754449791554e-01,8.857006075388652866e-02,5.720785828832325448e-01,-4.768051686337709261e-01,1.496791074023203771e-01
1.827813111041266758e+00,1.474266701168650329e+00,2.530362524198982999e-01,-1.288212212945235802e+00,-6.928905722954674662e-01,7.624574509195971572e-01,1.966812964166146094e-01,6.459135426761875021e-02
1.530846648320790315e+00,1.568158137149869624e+00,2.114155248670323228e+00,2.172612532611164771e-01,1.391004449169476409e+00,1.701659866565662593e+00,7.523831330501162817e-01,1.766346416961651178e+00
9.369137228798370964e-01,-4.661563091098817058e-01,1.183595750545110903e+00,-1.591071132904716134e-01,-6.928905722954674662e-01,-1.179407003051322400e+00,-7.153945441448940068e-01,1.255819898153441416e+00
4.601433471840714329e-02,-2.799627453085835535e-02,-5.715024695517255393e-02,-1.288212212945235802e+00,-6.928905722954674662e-01,-3.036642100840447611e-01,7.161417089218448107e-01,6.459135426761875021e-02
6.399472601593604315e-01,2.319289624999623989e+00,4.624525283651772373e-02,-1.288212212945235802e+00,-6.928905722954674662e-01,-1.386691911191957338e-01,-4.345235071507871916e-01,-1.906719051364861306e-01
4.601433471840714329e-02,7.544323586459690256e-01,6.666182515866594382e-01,-1.591071132904716134e-01,-6.928905722954674662e-01,6.440160145292675442e-02,-7.153945441448940068e-01,3.127750467116877431e+00
-1.141851516163499447e+00,-4.974534544369548228e-01,-5.715024695517255393e-02,9.180513107725377098e-02,-6.928905722954674662e-01,-1.522088965516778858e+00,-7.123744254675379306e-01,-9.564616833488007730e-01
3.429807974388837666e-01,6.918380679918229026e-01,4.598272520032788413e-01,-1.288212212945235802e+00,-6.928905722954674662e-01,1.650892168422632311e+00,-8.512998846259134389e-01,1.170732145018739789e+00
6.399472601593604315e-01,-1.279882087613782193e+00,5.632227517949691675e-01,9.699979863642926858e-01,-6.928905722954674662e-01,9.909120925632344257e-01,-8.905614274315414303e-01,-4.459351645405910114e-01
2.718712499202696975e+00,-1.405070668922074661e+00,-4.707322461219336507e-01,-1.288212212945235802e+00,-6.928905722954674662e-01,1.024773750601993272e-01,-8.815010713994734237e-01,6.602056262105301387e-01
-1.141851516163499447e+00,2.536780334127994863e-01,2.114155248670323228e+00,1.597278597283606105e+00,4.358858976647105310e-01,4.455807490825071326e+00,-4.617045752469909892e-01,-6.161106708099942653e-01
